exchange,symbol,isin,company,ex_date,record_date,type,ratio_num,ratio_den,cash_amount,face_value_from,face_value_to,raw_subject
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2023-07-20,2023-07-20,dividend,,,9,,,Interim Dividend - Rs 9 Per Share
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2023-10-19,2023-10-19,dividend,,,9,,,Interim Dividend - Rs 9 Per Share
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2023-11-24,2023-11-25,buyback,,,,,,Buy Back
BSE,TCS,INE467B01029,Tata Consultancy Services Ltd,2024-01-19,2024-01-19,dividend,,,18,,,Special Dividend - Rs. - 18.0000
BSE,TCS,INE467B01029,Tata Consultancy Services Ltd,2024-01-19,2024-01-19,dividend,,,9,,,Interim Dividend - Rs. - 9.0000
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2024-01-19,2024-01-19,dividend,,,27,,,Interim Dividend - Rs 9 Per Share Special Dividend - Rs 18 Per Share
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2024-05-16,2024-05-16,dividend,,,28,,,Dividend - Rs 28 Per Share
BSE,TCS,INE467B01029,Tata Consultancy Services Ltd,2024-05-16,2024-05-16,dividend,,,28,,,Final Dividend - Rs. - 28.0000
BSE,TCS,INE467B01029,Tata Consultancy Services Ltd,2024-07-19,2024-07-20,dividend,,,10,,,Interim Dividend - Rs. - 10.0000
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2024-07-19,2024-07-20,dividend,,,10,,,Interim Dividend - Rs 10 Per Share
BSE,TCS,INE467B01029,Tata Consultancy Services Ltd,2024-10-18,2024-10-18,dividend,,,10,,,Interim Dividend - Rs. - 10.0000
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2024-10-18,2024-10-18,dividend,,,10,,,Interim Dividend - Rs 10 Per Share
BSE,TCS,INE467B01029,Tata Consultancy Services Ltd,2025-01-17,2025-01-17,dividend,,,10,,,Interim Dividend - Rs. - 10.0000
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2025-01-17,2025-01-17,dividend,,,76,,,Interim Dividend - Rs 10 Per Share Special Dividend - Rs 66 Per Share
BSE,TCS,INE467B01029,Tata Consultancy Services Ltd,2025-01-17,2025-01-17,dividend,,,66,,,Special Dividend - Rs. - 66.0000
BSE,TCS,INE467B01029,Tata Consultancy Services Ltd,2025-06-04,2025-06-04,dividend,,,30,,,Final Dividend - Rs. - 30.0000
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2025-06-04,2025-06-04,dividend,,,30,,,Dividend - Rs 30 Per Share
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2025-07-16,2025-07-16,dividend,,,11,,,Interim Dividend - Rs 11 Per Share
BSE,TCS,INE467B01029,Tata Consultancy Services Ltd,2025-07-16,2025-07-16,dividend,,,11,,,Interim Dividend - Rs. - 11.0000
BSE,TCS,INE467B01029,Tata Consultancy Services Ltd,2025-10-15,2025-10-15,dividend,,,11,,,Interim Dividend - Rs. - 11.0000
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2025-10-15,2025-10-15,dividend,,,11,,,Interim Dividend - Rs 11 Per Share
BSE,TCS,INE467B01029,Tata Consultancy Services Ltd,2026-01-16,2026-01-17,dividend,,,46,,,Special Dividend - Rs. - 46.0000
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2026-01-16,2026-01-17,dividend,,,57,,,Interim Dividend Rs 11 Per Share/ Special Dividend Rs 46 Per Share
BSE,TCS,INE467B01029,Tata Consultancy Services Ltd,2026-01-16,2026-01-17,dividend,,,11,,,Interim Dividend - Rs. - 11.0000
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2026-05-25,2026-05-25,dividend,,,31,,,Dividend - Rs 31 Per Share
BSE,TCS,INE467B01029,Tata Consultancy Services Ltd,2026-05-25,2026-05-25,dividend,,,31,,,Final Dividend - Rs. - 31.0000
NSE,TCS,INE467B01029,Tata Consultancy Services Limited,2026-07-15,2026-07-15,dividend,,,12,,,Interim Dividend - Rs 12 Per Share
BSE,TCS,INE467B01029,Tata Consultancy Services Ltd,2026-07-15,2026-07-15,dividend,,,12,,,Interim Dividend - Rs. - 12.0000
